Rk,Player,Pos,Tm,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,allstar_selected
315,Wesley Matthews,SG,MIL,2.396617602708025,0.16070283732341462,-0.8368198052855527,-0.4189749475653223,-0.9238395546514412,-0.8085946578268141,-0.9150361598500194,-0.21834667714047784,-0.17049963408785826,-0.0022347875086068973,-0.9942389083351356,-1.0315037398716966,-0.013527984460605352,-0.45137972154040346,-0.6052022133698546,-0.7221498508241743,0.6448058919881497,-0.22258008606202528,-0.6640375113377891,-0.5725249647860479,-0.7086067259113985,-0.5265364629273763,-0.2139668717413802,-0.9728488210964429,-0.3636924916758173,-0.8368601846994245,0
316,Tyrese Maxey,SG,PHI,-0.8695692186816725,0.4855742084150995,0.6666664448774902,1.4473680006802045,1.623216813415704,1.634684390950381,0.16192917701374487,1.9610766372802189,1.5239076950666834,0.8665016100038372,1.187701739187205,1.3604226788955722,-0.1205473135838844,0.3404936616145586,1.0135154970626168,0.9276179721757063,0.5883601774594862,-0.6242675851270862,-0.04314515922901279,-0.2740398615474466,0.7410737278577252,0.4780764698791931,-0.7346356928185989,0.23759788843952814,0.6467727300420458,1.6352643153801993,0
317,Skylar Mays,SG,POR,-0.1696720426695945,-1.7073075464537735,-0.6167974272129122,1.227181473078204,0.9659119442370858,0.8471812264684754,0.3353388498985884,1.158131205651541,0.6767040304894124,1.0709101741244125,0.68027368162387,0.7624410742037552,-0.0420664722268131,0.5290349433181212,0.3660284128896283,0.18256153598221192,0.9552573218957988,-0.7581634181487733,0.0697443593362191,-0.1461176744451887,3.226240220033366,0.9803829362824776,-0.4743012822799894,0.7217765722539164,0.14154011918311424,0.9038665342915534,0
318,Miles McBride,PG,NYK,-0.8695692186816725,0.648009893960942,-0.7634790125946724,-0.8278927845404658,-0.8827580003277777,-0.7480174913282058,-0.9606702842933993,-0.4477596576058144,-0.3042686337579536,-0.11903968129179278,-0.8927532968224685,-0.8606518528168918,-0.5200861423107925,-0.7624728363512813,-0.6699509217871533,-0.6157132170822465,-0.24891792138235416,-0.8920592511704605,-1.1720403448813332,-1.1694951712632509,-0.501509518230095,-0.024229996524091742,-0.7346356928185989,-0.8518041501428458,-0.9952332552494814,-0.8222322290776516,0
319,Mac McClung,SG,PHI,-0.4029711013402872,-1.8697432319996161,-0.8368198052855527,0.07382347135344032,0.4729332923531222,0.5846801716411733,-0.1210023945352099,1.158131205651541,1.211780029169794,0.3554801997023994,0.0713600125478679,0.050558211475401245,0.1862414299028489,0.17080650808135325,0.04228487080313402,0.3422164865951035,-0.5640731608340586,0.8485865781114711,0.46485767431453134,0.6214154481683578,1.2588167470609837,-1.5311493957339457,-0.994970103357208,0.4796872303467223,-0.23738433896108435,0.49428377688191144,0
320,CJ McCollum,SG,NOP,1.2301223093545615,1.0947080292120086,1.9134599206224523,1.6256142373103948,1.8286245850340221,2.179878889437854,-0.2396511180879976,2.0757831275128864,1.9698043606336681,0.5379878462386274,1.3399301564562054,1.8160277110417187,-0.4344706790121696,-0.15914073489988134,0.6250232465588237,0.7147447046918508,0.2308706521112848,-0.22258008606202528,0.5213024335971473,0.3655710739638425,1.880108370104894,0.7292297030808353,0.3067019493358384,1.569089268929096,0.3941564246125799,1.7230320491108366,0
321,T.J. McConnell,PG,IND,0.9968232506838688,1.0947080292120086,-0.6167974272129122,0.052853325867535605,0.1853624120874767,-0.04128388217777747,0.7277923201116554,-0.791879128303819,-0.8839342989950336,0.9176037510339811,0.5280452643548693,0.534638558130682,0.1862414299028489,0.3404936616145586,-0.4109560881179579,-0.5092765833403187,0.6259906538119285,-0.3564759190837123,-0.09958991851162886,-0.18875840347927464,1.6730111624235904,1.2315361694841203,-0.7346356928185989,0.9638659141611107,-0.3636924916758173,-0.06157853674545973,0
322,Jaden McDaniels,SF,MIN,-0.8695692186816725,1.2571437147578512,2.0601415060042125,1.1328158183916326,0.5550964010004495,0.40294867214534874,0.49049487300608,0.46989226425553143,0.27539703147912636,0.6036905989916694,0.4773024585985358,0.3922619855850112,0.4145493320325101,0.5573161355736557,-0.08721254603146365,-0.030311731501643697,0.07564493715746026,0.4468990790464099,0.013299600053603278,0.15236742879341267,-0.08731510286748834,0.7292297030808353,1.6083740020288848,0.3586425593931251,2.16247056261884,0.4357719543948197,0
323,Jalen McDaniels,SF,TOT,-0.1696720426695945,1.2977526361443117,0.04326970700500902,0.43031594461382167,0.06211774911648588,0.12025522848517754,-0.07536827009183003,0.011066303324858572,0.05244869869563404,0.12187041213602809,0.12210281830420144,0.13598415500280367,0.0007412594224985219,-0.13085954264434696,0.04228487080313402,-0.08353004837260763,0.5695449392832651,-0.08868425304033813,0.46485767431453134,0.3229303449297563,-0.24263800862846577,0.9803829362824776,0.04636753879722917,0.11655321748593092,1.1520053409009772,0.040817152606950874,0
324,Doug McDermott,SF,SAS,1.2301223093545615,0.648009893960942,-0.8368198052855527,0.07382347135344032,0.14428085776381322,0.22121717264952426,-0.05711462031447807,1.0434247154188725,0.8550626967162065,0.7131951869134058,-0.2838396277464666,-0.23419493361594032,-0.09914344775922859,0.4064831102108055,-0.4109560881179579,-0.40283994959839087,0.17442493758262131,-0.6242675851270862,-0.49470323348994094,-0.5725249647860479,-0.3461866124691176,-1.028842929330661,-0.7346356928185989,-0.24658079537486033,0.14154011918311424,0.1578407975811341,0
325,JaVale McGee,C,DAL,2.163318544037332,-0.24538637654119153,-0.5801270308674722,-1.1843852578008474,-0.5951871200621323,-0.8287870466596834,1.6130943343132242,-1.1359985990018238,-1.1960619648919228,0.6182912107145676,-0.23309682199013312,-0.40504682067074527,0.8568958924087302,1.094658788428809,-0.5404535049525557,-0.4560582664693548,-0.6346303039948878,-0.22258008606202528,-0.49470323348994094,-0.44460277768379025,-0.9157039335927017,-1.2799961625323033,0.5670363598744477,-0.24658079537486033,-0.49000064439054997,-0.6905806284816952,0
326,Bryce McGowens,SG,CHO,-1.3361673360230577,-0.08295069099534907,-0.5801270308674722,-0.28266900190694105,-0.6773502287094595,-0.546093602999512,-0.6138509385237121,-0.4477596576058144,-0.48262729998474746,0.07076827110588428,-0.5882964622844676,-0.4619974496890135,-0.6199708494925196,-0.6776292595846781,-0.08721254603146365,-0.08353004837260763,0.1414982707742343,-0.6242675851270862,-0.6075927520551729,-0.6578064228542199,-0.4497352163097692,-0.7776896961290187,-0.7346356928185989,-0.24658079537486033,-0.8689251025347486,-0.5589290278857391,0
327,Rodney McGruder,SG,DET,1.2301223093545615,-0.6514755904057976,-0.3967750491402718,-0.3560645111076081,-0.5951871200621323,-0.4653240476680346,-0.504329039859601,0.35518577402286333,0.09703836525233255,0.786198245527897,-0.8420104910661351,-0.7467505947803551,-1.0551827879271873,0.10481705948510633,-0.5404535049525557,-0.6157132170822465,0.46135731976999345,-0.3564759190837123,-0.551147992772557,-0.5298842357519622,-0.6050581220707468,-0.27538322972573404,-0.994970103357208,-0.9728488210964429,-0.616308797105283,-0.5004172053986473,0
328,Jordan McLaughlin,PG,MIN,0.06362701600109814,-0.20477745515473092,-0.8368198052855527,-0.4189749475653223,-0.8005948916804504,-0.7480174913282058,-0.3856803163068132,-0.4477596576058144,-0.43803763342804897,-0.053336928538750716,-0.7405248795534681,-0.7752259092894893,0.15770294213664113,-0.2722655039220189,-0.7346996302044522,-0.775368167695138,0.5319144629308228,-0.7581634181487733,-0.8898165484682531,-0.9136507970587354,0.6892994259373993,0.22692323667755054,-0.7346356928185989,-0.3676254663284574,-1.2478495606789473,-0.7929763178341057,0
329,De'Anthony Melton,PG,PHI,-0.4029711013402872,1.17592587198493,1.2900631827499711,0.8497188543319176,0.10319930344014955,0.28179433914813257,-0.3491730167521093,1.158131205651541,1.0780110294996987,0.5452881521000765,-0.38532523925913353,-0.31962087714334275,-0.3274513498888906,0.13309825174064074,-0.34620737970065907,-0.40283994959839087,0.34376208116861173,0.045211579981348886,0.29552339646668335,0.2376488868615844,0.2751050105747927,2.487302335492332,0.3067019493358384,0.23759788843952814,1.0256971881862442,0.14321284195936124,0
330,Sam Merrill,SG,CLE,0.06362701600109814,-1.7479164678402341,-0.8368198052855527,-0.8383778572834182,-0.6362686743857958,-0.546093602999512,-0.4952022149709249,0.011066303324858572,0.36457636459252335,-0.27234610438222384,-0.7912676853098015,-1.0030284253625625,3.3540135719519055,-0.0837242222184563,-0.6699509217871533,-0.775368167695138,1.3174506567880555,-1.1598509172138345,-0.49470323348994094,-0.7430878809223916,-0.5532838201504209,0.4780764698791931,-0.994970103357208,-1.3359828339572344,-1.37415771339368,-0.6028128947510577,0
331,Chimezie Metu,C,SAC,-0.1696720426695945,0.7292277367338632,-0.8368198052855527,-0.9851688756847518,-0.5541055657384686,-0.7682098801610753,1.1476262649907494,-1.0212921087691555,-0.9731136321084305,-0.5716586447016376,-0.2838396277464666,-0.4619974496890135,0.9496459776489053,0.7364303531920401,-0.4109560881179579,-0.40283994959839087,0.09446017533368141,-0.22258008606202528,-0.21247943707686098,-0.2313991325133606,-0.7603810278317242,-0.7776896961290187,-0.2139668717413802,-0.7307594791892488,-0.616308797105283,-0.6174408503728306,0
332,Khris Middleton,SF,MIL,1.2301223093545615,-0.6108666690193371,-0.1400822747221913,0.4722562355856315,0.842667281266095,1.049105114797169,-0.24877794297667358,0.5845987544881998,0.9442420298296035,-0.0022347875086068973,0.7310164873802033,0.8763423322402919,-0.09914344775922859,-0.3099737602627315,0.884018080228019,0.6615263878208868,0.8564773214706377,-0.08868425304033813,0.40841291503191524,0.28028961589567053,1.4659139547422873,0.22692323667755054,-0.4743012822799894,1.3269999270219022,0.5204645773273129,0.8746106230480073,0
333,Patty Mills,PG,BRK,1.9300194853666395,-0.32660421931411276,-0.7634790125946724,-0.5867361114525608,-0.47194245709114124,-0.384554492336557,-0.476948565193573,0.24047928379019498,0.27539703147912636,0.3700808114252977,-0.7405248795534681,-0.6897999657620868,-0.26323975241492314,-0.02716183770738751,-0.5404535049525557,-0.5624949002112826,0.5319144629308228,-0.8920592511704605,-1.0027060670334853,-1.041572984160993,-0.3461866124691176,-0.5265364629273763,-0.7346356928185989,-0.3676254663284574,-1.1215414079642143,-0.4272774272897827,0
334,Shake Milton,SG,PHI,0.06362701600109814,1.1353169505984693,-0.43344544548571184,0.08430854409639288,-0.06112691385450494,-0.10186104867638575,0.1436755272363929,-0.33305316737314616,-0.3934479668713506,0.45768448176268706,0.02061720679153436,0.10750884049366961,-0.06347033805146891,0.02940054680368128,-0.08721254603146365,-0.18996668211453538,0.6259906538119285,-0.4903717521053993,-0.38181371492470895,-0.44460277768379025,0.5857508220967478,-0.7776896961290187,-0.4743012822799894,0.11655321748593092,-0.11107618624635139,-0.10546240361077834,0
335,Justin Minaya,SF,POR,-0.6362701600109798,-1.7885253892266948,-0.8368198052855527,0.26255478072658356,-0.6362686743857958,-0.26340015933934074,-1.4535188282819014,-0.21834667714047784,0.09703836525233255,-0.47675466850279913,-0.6897820737971346,-0.4335221351798795,-1.1836059828751222,-1.5260650272507095,-0.9289457554563488,-0.828586484566102,-3.3863588872672294,-0.08868425304033813,0.18263387790145125,0.1097266997593267,-0.5532838201504209,-0.27538322972573404,2.389377233644713,-0.12553612442126325,0.7730808827567782,-0.7052085841034682,0
336,Josh Minott,SF,MIN,-1.3361673360230577,-1.341827253975628,-0.8368198052855527,-1.4045717854028477,-0.8827580003277777,-0.9499413796568996,0.3353388498985884,-1.0212921087691555,-1.0622929652218276,0.1291707179974772,-0.639039268040801,-0.6613246512529527,0.022145125247154333,-0.036588901792565645,-0.6052022133698546,-0.7221498508241743,1.3174506567880555,-0.7581634181487733,-0.7769270299030211,-0.7857286099564776,-0.9157039335927017,-0.7776896961290187,0.04636753879722917,-1.09389349205004,-1.2478495606789473,-0.8807440515647433,0
337,Davion Mitchell,PG,SAC,-0.4029711013402872,1.2977526361443117,-0.506786238176592,-0.17781827447741708,-0.4308609027674778,-0.42493927000229575,-0.084495094980506,-0.21834667714047784,-0.12590996753115977,0.034266741798638686,-0.4360680450154671,-0.5189480787072819,0.38601084426630233,0.010546418633325018,-0.7346996302044522,-0.775368167695138,0.40491160524133046,-0.8920592511704605,-0.8898165484682531,-0.9562915260928212,0.119782104813815,-0.024229996524091742,-0.4743012822799894,-0.3676254663284574,-0.3636924916758173,-0.5150451610204203,0
338,Donovan Mitchell,SG,CLE,0.06362701600109814,0.8104455795067844,1.6567671462043718,1.6780396010251568,2.732418780154622,2.725073387925328,0.1893096516797728,2.9934350493742325,2.9061873583243356,0.51608692865428,2.0503294370448746,1.9868795980965241,0.2575876493183675,0.3782019179552711,2.1142435401566972,1.8855476758530563,0.6918439874287026,0.045211579981348886,0.3519681557492992,0.3229303449297563,1.207042445140658,2.2361491022906894,0.04636753879722917,1.8111786108362906,1.0256971881862442,2.805500765122033,1
339,Evan Mobley,PF,CLE,-1.1028682773523653,1.2571437147578512,2.0601415060042125,1.5312485826238234,1.3356459331500583,0.9885279482985608,0.8281873938870912,-0.791879128303819,-0.6609859662115413,-0.7249650677920689,2.0503294370448746,1.8160277110417187,0.4644916856233736,0.3216395334442023,0.7545206633934215,1.0340546059176339,-0.21599125457396715,2.0536490753066543,2.2146452120756277,2.3270446095317947,0.3786536144154442,0.4780764698791931,2.9100460547219313,0.8428212432075137,1.4046216463304424,1.0355181348875093,0
340,Isaiah Mobley,PF,CLE,-0.6362701600109798,-1.4230450967485493,-0.8368198052855527,-1.3940867126598953,-1.0060026632987686,-0.9903261573226384,-0.31266571719740544,-0.9065856185364873,-0.9731136321084305,0.43578356417833974,-0.8420104910661351,-0.8037012237986234,-0.570028495901656,-0.4702338497107597,-0.7346996302044522,-0.828586484566102,1.3174506567880555,-0.7581634181487733,-0.8333717891856371,-0.8710100680246494,-0.9674782355130277,-0.7776896961290187,-0.4743012822799894,-1.214938163003637,-1.37415771339368,-0.9831397409171537,0
341,Chima Moneke,SF,SAC,0.29692607467179083,-1.8697432319996161,-0.8368198052855527,-1.6562135312337052,-1.170328880593423,-1.232634823317071,0.3353388498985884,-1.1359985990018238,-1.2406516314486213,-2.3018311338650768,-0.9434961025788021,-0.9460777963442942,-0.2132973988240596,-0.3005466961775533,-0.9289457554563488,-0.4560582664693548,-3.3863588872672294,0.1791074130030359,-1.5107089005770293,-1.084213713195079,-0.8121553297520501,-1.5311493957339457,-0.994970103357208,-0.12553612442126325,-0.8689251025347486,-1.1879311196219746,0
342,Malik Monk,SG,SAC,-0.4029711013402872,1.17592587198493,-0.8368198052855527,0.26255478072658356,0.5140148466767857,0.6452573381397816,-0.13925604431256186,1.0434247154188725,1.0780110294996987,0.3189786703951539,0.2235884298168683,0.2498854130393404,0.05781823495491402,0.05768173905921568,0.6250232465588237,0.44865312033703136,0.7953277973979189,-0.6242675851270862,-0.26892419635947684,-0.40196204864970425,0.9481709355390285,-0.024229996524091742,-0.2139668717413802,0.9638659141611107,-0.11107618624635139,0.6405633330996406,0
343,Moses Moody,SG,GSW,-1.3361673360230577,0.6074009725744813,-0.7268086162492324,-0.7125569843679895,-0.6773502287094595,-0.707632713662467,0.11629505257036497,-0.21834667714047784,-0.3042686337579536,0.3481798938409503,-0.7405248795534681,-0.8037012237986234,0.7926842949347628,0.49132668697740867,-0.5404535049525557,-0.5624949002112826,-0.10309982551664072,-0.6242675851270862,-0.8333717891856371,-0.7857286099564776,-0.6568324239910726,-0.7776896961290187,-0.7346356928185989,-0.7307594791892488,-0.9952332552494814,-0.6320688059946036,0
344,Xavier Moon,SG,LAC,0.5302251333424834,-1.7885253892266948,-0.8368198052855527,-1.5513628038041813,-1.047084217622432,-0.9701337684897691,-1.188840906510298,-0.791879128303819,-0.8839342989950336,0.1291707179974772,-0.9434961025788021,-0.8037012237986234,-1.4047792630632319,-1.3469508096323248,-0.9289457554563488,-0.9882414351789937,-3.3863588872672294,-1.1598509172138345,-1.0591508263161011,-1.1694951712632509,-0.3979609143894433,-1.5311493957339457,-0.994970103357208,-0.9728488210964429,-1.500465866108413,-1.0709074746477913,0
345,Wendell Moore Jr.,SG,MIN,-1.1028682773523653,-0.7733023545651795,-0.7634790125946724,-1.519907585575324,-1.1292473262697593,-1.1316728791527242,-0.4039339660841652,-1.0212921087691555,-0.9731136321084305,-1.4403950422140817,-0.8927532968224685,-0.9745531108534284,0.6071841244544124,-0.8473164131178844,-0.8641970470390499,-0.881804801437066,0.37668874797699875,-1.0259550841921474,-1.2284851041639493,-1.2547766293314226,-0.7603810278317242,-0.7776896961290187,-0.4743012822799894,-0.9728488210964429,-1.6267740188231459,-1.1294192971348829,0
346,Ja Morant,PG,MEM,-0.6362701600109798,0.5261831298015601,1.3267335790954113,1.2691217640500134,2.4448478998889764,2.5837266660952416,0.025026803683605717,0.5845987544881998,0.9442420298296035,-0.06063723440019984,2.760728717633543,3.0404662349344878,-0.07773958193457278,-0.2628384398368408,3.020725457998881,3.322442231369081,0.13209065168612372,0.1791074130030359,1.2550843042711557,1.0051820094751314,3.122691616192714,1.2315361694841203,-0.2139668717413802,2.779535978465067,-0.11107618624635139,2.4983136970648014,1
347,Marcus Morris,PF,LAC,1.6967204266959468,0.6886188153474025,1.5467559571680516,0.8706889998178227,0.34968862938213136,0.5644877828083039,-0.3400461918634333,0.8140117349535362,0.8550626967162065,0.3554801997023994,0.0713600125478679,0.2498854130393404,-0.3274513498888906,-0.17799486307023762,-0.2814586712833603,-0.2964033158564631,0.29202017618400355,-0.6242675851270862,0.46485767431453134,0.1950081578274986,-0.13908940478781412,-0.024229996524091742,-0.2139668717413802,-0.24658079537486033,0.5204645773273129,0.3041203537988633,0
348,Markieff Morris,PF,TOT,1.6967204266959468,-0.5296488262464158,-0.7634790125946724,-1.016624093913609,-0.8416764460041138,-0.7682098801610753,-0.4952022149709249,-0.21834667714047784,-0.3488583003146521,0.574489375545873,-0.9434961025788021,-0.8606518528168918,-0.6984516908495909,-0.017734773622209377,-0.7346996302044522,-0.828586484566102,1.3174506567880555,-0.6242675851270862,-0.551147992772557,-0.6578064228542199,-0.6050581220707468,-0.7776896961290187,-0.7346356928185989,-0.7307594791892488,-0.3636924916758173,-0.7783483622123328,0
349,Monte Morris,PG,WAS,0.29692607467179083,0.5667920511880208,1.4000743717862913,0.7868084178742034,0.267525520734804,0.24140956148239393,0.15280235212506887,0.35518577402286333,0.23080736492242784,0.48688570520848357,0.172845624060535,0.19293478402107203,0.0934913446626737,0.21794182850724392,-0.2814586712833603,-0.3496216327274271,0.5225068438427122,-0.6242675851270862,0.18263387790145125,-0.06083621637701696,1.6730111624235904,0.22692323667755054,-0.4743012822799894,-0.12553612442126325,-0.616308797105283,0.17246875320290722,0
350,Trey Murphy III,SF,NOP,-0.8695692186816725,1.2571437147578512,1.5467559571680516,1.174756109363442,0.6372595096477769,0.6048725604740426,0.1893096516797728,1.8463701470475504,1.5684973616233817,0.6620930458832623,-0.030125598964799185,-0.1487689900885379,0.5786456366882046,0.7364303531920401,0.4955258297242261,0.28899816972413955,0.8705887501028036,-0.22258008606202528,0.0697443593362191,0.024445241691154966,-0.3461866124691176,1.2315361694841203,0.3067019493358384,-0.3676254663284574,0.3941564246125799,0.7868428893173699,0
351,Dejounte Murray,SG,ATL,0.06362701600109814,1.0540991078255482,1.8767895242770123,1.7409500374828715,2.0340323566523404,2.1596865006049852,0.0067731539062537635,0.9287182251862045,1.0780110294996987,0.2094740824734171,2.101072242801208,2.3570586867152676,-0.11341269164233247,-0.1685677989850595,0.4307771213069272,0.3954348034660674,0.5272106533867674,-0.22258008606202528,1.0293052671406915,0.7493376352706156,2.087205577786197,2.2361491022906894,-0.2139668717413802,1.3269999270219022,-0.3636924916758173,1.664520226623745,0
352,Jamal Murray,PG,DEN,-0.1696720426695945,0.6886188153474025,1.5467559571680516,1.3634874187365849,1.623216813415704,1.796223501613336,-0.084495094980506,1.8463701470475504,1.702266361293477,0.6036905989916694,1.1369589334308712,1.445848622422975,-0.2561051304733712,0.04825467497403754,0.884018080228019,0.7679630215628145,0.5319144629308228,-0.22258008606202528,0.29552339646668335,0.1950081578274986,2.138979879706523,0.9803829362824776,-0.4743012822799894,1.3269999270219022,-0.11107618624635139,1.5913804485148806,0
353,Keegan Murray,SF,SAC,-0.8695692186816725,1.2977526361443117,2.0234711096587725,1.0489352364480133,0.4318517380294587,0.5442953939754347,-0.09362191986918197,1.8463701470475504,1.5684973616233817,0.6985945751905075,-0.23309682199013312,-0.23419493361594032,-0.02066260640215729,0.49132668697740867,-0.4109560881179579,-0.4560582664693548,0.21205541393506364,0.31300324602472307,0.46485767431453134,0.45085253203201403,-0.4497352163097692,0.4780764698791931,0.3067019493358384,-0.3676254663284574,0.3941564246125799,0.4503999100165925,0
